*runtime[h] lower[m] comp release[Bq/s]
0.00 5443 Aerosol_35.9mym 3.8746E+17
0.00 5443 Aerosol_39.0mym 3.8746E+17
0.00 5443 Aerosol_42.3mym 3.8746E+17
0.00 5443 Aerosol_45.9mym 3.8746E+17
0.00 5443 Aerosol_49.8mym 3.8746E+17
0.00 5443 Aerosol_54.0mym 3.8746E+17
0.00 5443 Aerosol_58.5mym 3.8746E+17
0.00 5443 Aerosol_63.4mym 3.8746E+17
0.00 5443 Aerosol_68.7mym 3.8746E+17
0.00 5443 Aerosol_74.5mym 3.8746E+17
0.00 5443 Aerosol_80.9mym 3.8746E+17
0.00 5443 Aerosol_87.9mym 3.8746E+17
0.00 5443 Aerosol_95.6mym 3.8746E+17
0.00 5443 Aerosol_104.1mym 3.8746E+17
0.00 5443 Aerosol_113.5mym 3.8746E+17
0.00 5443 Aerosol_124.1mym 3.8746E+17
0.00 5443 Aerosol_135.9mym 3.8746E+17
0.00 5443 Aerosol_149.2mym 3.8746E+17
0.00 5443 Aerosol_164.3mym 3.8746E+17
0.00 5443 Aerosol_181.7mym 3.8746E+17
0.00 5443 Aerosol_201.7mym 3.8746E+17
0.00 5443 Aerosol_225.1mym 3.8746E+17
0.00 5443 Aerosol_252.8mym 3.8746E+17
0.00 5443 Aerosol_286.0mym 3.8746E+17
0.00 5443 Aerosol_326.8mym 3.8746E+17
0.00 5443 Aerosol_377.8mym 3.8746E+17
0.00 5443 Aerosol_443.7mym 3.8746E+17
0.00 5443 Aerosol_532.6mym 3.8746E+17
0.00 5443 Aerosol_659.6mym 3.8746E+17
0.00 5443 Aerosol_858.8mym 3.8746E+17
0.00 5791 Aerosol_1.1mym 0.0000E+00
0.00 5791 Aerosol_2.3mym 4.5181E+17
0.00 5791 Aerosol_3.5mym 4.4091E+17
0.00 5791 Aerosol_4.6mym 4.2346E+17
0.00 5791 Aerosol_5.7mym 4.1038E+17
0.00 5791 Aerosol_6.9mym 4.0384E+17
0.00 5791 Aerosol_8.2mym 3.9730E+17
0.00 5791 Aerosol_9.5mym 3.9512E+17
0.00 5791 Aerosol_10.9mym 3.9294E+17
0.00 5791 Aerosol_12.3mym 3.9076E+17
0.00 5791 Aerosol_13.9mym 3.9076E+17
0.00 5791 Aerosol_15.5mym 3.9076E+17
0.00 5791 Aerosol_17.3mym 3.9076E+17
0.00 5791 Aerosol_19.1mym 3.8857E+17
0.00 5791 Aerosol_21.1mym 3.8857E+17
0.00 5791 Aerosol_23.1mym 3.8857E+17
0.00 5791 Aerosol_25.4mym 3.8857E+17
0.00 5791 Aerosol_27.7mym 3.8857E+17
0.00 5791 Aerosol_30.3mym 3.8857E+17
0.00 5791 Aerosol_33.0mym 3.8857E+17
0.00 5791 Aerosol_35.9mym 3.8857E+17
0.00 5791 Aerosol_39.0mym 3.8857E+17
0.00 5791 Aerosol_42.3mym 3.8857E+17
0.00 5791 Aerosol_45.9mym 3.8857E+17
0.00 5791 Aerosol_49.8mym 3.8857E+17
0.00 5791 Aerosol_54.0mym 3.8857E+17
0.00 5791 Aerosol_58.5mym 3.8857E+17
0.00 5791 Aerosol_63.4mym 3.8857E+17
0.00 5791 Aerosol_68.7mym 3.8857E+17
0.00 5791 Aerosol_74.5mym 3.8857E+17
0.00 5791 Aerosol_80.9mym 3.8857E+17
0.00 5791 Aerosol_87.9mym 3.8857E+17
0.00 5791 Aerosol_95.6mym 3.8857E+17
0.00 5791 Aerosol_104.1mym 3.8857E+17
0.00 5791 Aerosol_113.5mym 3.8857E+17
0.00 5791 Aerosol_124.1mym 3.8857E+17
0.00 5791 Aerosol_135.9mym 3.8857E+17
0.00 5791 Aerosol_149.2mym 3.8857E+17
0.00 5791 Aerosol_164.3mym 3.8857E+17
0.00 5791 Aerosol_181.7mym 3.8857E+17
0.00 5791 Aerosol_201.7mym 3.8857E+17
0.00 5791 Aerosol_225.1mym 3.8857E+17
0.00 5791 Aerosol_252.8mym 3.8857E+17
0.00 5791 Aerosol_286.0mym 3.8857E+17
0.00 5791 Aerosol_326.8mym 3.8857E+17
0.00 5791 Aerosol_377.8mym 3.8857E+17
0.00 5791 Aerosol_443.7mym 3.8857E+17
0.00 5791 Aerosol_532.6mym 3.8857E+17
0.00 5791 Aerosol_659.6mym 3.8857E+17
0.00 5791 Aerosol_858.8mym 3.8857E+17
0.00 6140 Aerosol_1.1mym 0.0000E+00
0.00 6140 Aerosol_2.3mym 4.5052E+17
0.00 6140 Aerosol_3.5mym 4.3964E+17
0.00 6140 Aerosol_4.6mym 4.2225E+17
0.00 6140 Aerosol_5.7mym 4.0920E+17
0.00 6140 Aerosol_6.9mym 4.0268E+17
0.00 6140 Aerosol_8.2mym 3.9616E+17
0.00 6140 Aerosol_9.5mym 3.9398E+17
0.00 6140 Aerosol_10.9mym 3.9181E+17
0.00 6140 Aerosol_12.3mym 3.8964E+17
0.00 6140 Aerosol_13.9mym 3.8964E+17
0.00 6140 Aerosol_15.5mym 3.8964E+17
0.00 6140 Aerosol_17.3mym 3.8964E+17
0.00 6140 Aerosol_19.1mym 3.8746E+17
0.00 6140 Aerosol_21.1mym 3.8746E+17
0.00 6140 Aerosol_23.1mym 3.8746E+17
0.00 6140 Aerosol_25.4mym 3.8746E+17
0.00 6140 Aerosol_27.7mym 3.8746E+17
0.00 6140 Aerosol_30.3mym 3.8746E+17
0.00 6140 Aerosol_33.0mym 3.8746E+17
0.00 6140 Aerosol_35.9mym 3.8746E+17
0.00 6140 Aerosol_39.0mym 3.8746E+17
0.00 6140 Aerosol_42.3mym 3.8746E+17
0.00 6140 Aerosol_45.9mym 3.8746E+17
0.00 6140 Aerosol_49.8mym 3.8746E+17
0.00 6140 Aerosol_54.0mym 3.8746E+17
0.00 6140 Aerosol_58.5mym 3.8746E+17
0.00 6140 Aerosol_63.4mym 3.8746E+17
0.00 6140 Aerosol_68.7mym 3.8746E+17
0.00 6140 Aerosol_74.5mym 3.8746E+17
0.00 6140 Aerosol_80.9mym 3.8746E+17
0.00 6140 Aerosol_87.9mym 3.8746E+17
0.00 6140 Aerosol_95.6mym 3.8746E+17
0.00 6140 Aerosol_104.1mym 3.8746E+17
0.00 6140 Aerosol_113.5mym 3.8746E+17
0.00 6140 Aerosol_124.1mym 3.8746E+17
0.00 6140 Aerosol_135.9mym 3.8746E+17
0.00 6140 Aerosol_149.2mym 3.8746E+17
0.00 6140 Aerosol_164.3mym 3.8746E+17
0.00 6140 Aerosol_181.7mym 3.8746E+17
0.00 6140 Aerosol_201.7mym 3.8746E+17
0.00 6140 Aerosol_225.1mym 3.8746E+17
0.00 6140 Aerosol_252.8mym 3.8746E+17
0.00 6140 Aerosol_286.0mym 3.8746E+17
0.00 6140 Aerosol_326.8mym 3.8746E+17
0.00 6140 Aerosol_377.8mym 3.8746E+17
0.00 6140 Aerosol_443.7mym 3.8746E+17
0.00 6140 Aerosol_532.6mym 3.8746E+17
0.00 6140 Aerosol_659.6mym 3.8746E+17
0.00 6140 Aerosol_858.8mym 3.8746E+17
0.00 6488 Aerosol_1.1mym 0.0000E+00
0.00 6488 Aerosol_2.3mym 4.5181E+17
0.00 6488 Aerosol_3.5mym 4.4091E+17
0.00 6488 Aerosol_4.6mym 4.2346E+17
0.00 6488 Aerosol_5.7mym 4.1038E+17
0.00 6488 Aerosol_6.9mym 4.0384E+17
0.00 6488 Aerosol_8.2mym 3.9730E+17
0.00 6488 Aerosol_9.5mym 3.9512E+17
0.00 6488 Aerosol_10.9mym 3.9294E+17
0.00 6488 Aerosol_12.3mym 3.9076E+17
0.00 6488 Aerosol_13.9mym 3.9076E+17
0.00 6488 Aerosol_15.5mym 3.9076E+17
0.00 6488 Aerosol_17.3mym 3.9076E+17
0.00 6488 Aerosol_19.1mym 3.8857E+17
0.00 6488 Aerosol_21.1mym 3.8857E+17
0.00 6488 Aerosol_23.1mym 3.8857E+17
0.00 6488 Aerosol_25.4mym 3.8857E+17
0.00 6488 Aerosol_27.7mym 3.8857E+17
0.00 6488 Aerosol_30.3mym 3.8857E+17
0.00 6488 Aerosol_33.0mym 3.8857E+17
0.00 6488 Aerosol_35.9mym 3.8857E+17
0.00 6488 Aerosol_39.0mym 3.8857E+17
0.00 6488 Aerosol_42.3mym 3.8857E+17
0.00 6488 Aerosol_45.9mym 3.8857E+17
0.00 6488 Aerosol_49.8mym 3.8857E+17
0.00 6488 Aerosol_54.0mym 3.8857E+17
0.00 6488 Aerosol_58.5mym 3.8857E+17
0.00 6488 Aerosol_63.4mym 3.8857E+17
0.00 6488 Aerosol_68.7mym 3.8857E+17
0.00 6488 Aerosol_74.5mym 3.8857E+17
0.00 6488 Aerosol_80.9mym 3.8857E+17
0.00 6488 Aerosol_87.9mym 3.8857E+17
0.00 6488 Aerosol_95.6mym 3.8857E+17
0.00 6488 Aerosol_104.1mym 3.8857E+17
0.00 6488 Aerosol_113.5mym 3.8857E+17
0.00 6488 Aerosol_124.1mym 3.8857E+17
0.00 6488 Aerosol_135.9mym 3.8857E+17
0.00 6488 Aerosol_149.2mym 3.8857E+17
0.00 6488 Aerosol_164.3mym 3.8857E+17
0.00 6488 Aerosol_181.7mym 3.8857E+17
0.00 6488 Aerosol_201.7mym 3.8857E+17
0.00 6488 Aerosol_225.1mym 3.8857E+17
0.00 6488 Aerosol_252.8mym 3.8857E+17
0.00 6488 Aerosol_286.0mym 3.8857E+17
0.00 6488 Aerosol_326.8mym 3.8857E+17
0.00 6488 Aerosol_377.8mym 3.8857E+17
0.00 6488 Aerosol_443.7mym 3.8857E+17
0.00 6488 Aerosol_532.6mym 3.8857E+17
0.00 6488 Aerosol_659.6mym 3.8857E+17
0.00 6488 Aerosol_858.8mym 3.8857E+17
0.00 6837 Aerosol_1.1mym 0.0000E+00
0.00 6837 Aerosol_2.3mym 4.5052E+17
0.00 6837 Aerosol_3.5mym 4.3964E+17
0.00 6837 Aerosol_4.6mym 4.2225E+17
0.00 6837 Aerosol_5.7mym 4.0920E+17
0.00 6837 Aerosol_6.9mym 4.0268E+17
0.00 6837 Aerosol_8.2mym 3.9616E+17
0.00 6837 Aerosol_9.5mym 3.9398E+17
0.00 6837 Aerosol_10.9mym 3.9181E+17
0.00 6837 Aerosol_12.3mym 3.8964E+17
0.00 6837 Aerosol_13.9mym 3.8964E+17
0.00 6837 Aerosol_15.5mym 3.8964E+17
0.00 6837 Aerosol_17.3mym 3.8964E+17
0.00 6837 Aerosol_19.1mym 3.8746E+17
0.00 6837 Aerosol_21.1mym 3.8746E+17
0.00 6837 Aerosol_23.1mym 3.8746E+17
0.00 6837 Aerosol_25.4mym 3.8746E+17
0.00 6837 Aerosol_27.7mym 3.8746E+17
0.00 6837 Aerosol_30.3mym 3.8746E+17
0.00 6837 Aerosol_33.0mym 3.8746E+17
0.00 6837 Aerosol_35.9mym 3.8746E+17
0.00 6837 Aerosol_39.0mym 3.8746E+17
0.00 6837 Aerosol_42.3mym 3.8746E+17
0.00 6837 Aerosol_45.9mym 3.8746E+17
0.00 6837 Aerosol_49.8mym 3.8746E+17
0.00 6837 Aerosol_54.0mym 3.8746E+17
0.00 6837 Aerosol_58.5mym 3.8746E+17
0.00 6837 Aerosol_63.4mym 3.8746E+17
0.00 6837 Aerosol_68.7mym 3.8746E+17
0.00 6837 Aerosol_74.5mym 3.8746E+17
0.00 6837 Aerosol_80.9mym 3.8746E+17
0.00 6837 Aerosol_87.9mym 3.8746E+17
0.00 6837 Aerosol_95.6mym 3.8746E+17
0.00 6837 Aerosol_104.1mym 3.8746E+17
0.00 6837 Aerosol_113.5mym 3.8746E+17
0.00 6837 Aerosol_124.1mym 3.8746E+17
0.00 6837 Aerosol_135.9mym 3.8746E+17
0.00 6837 Aerosol_149.2mym 3.8746E+17
0.00 6837 Aerosol_164.3mym 3.8746E+17
0.00 6837 Aerosol_181.7mym 3.8746E+17
0.00 6837 Aerosol_201.7mym 3.8746E+17
0.00 6837 Aerosol_225.1mym 3.8746E+17
0.00 6837 Aerosol_252.8mym 3.8746E+17
0.00 6837 Aerosol_286.0mym 3.8746E+17
0.00 6837 Aerosol_326.8mym 3.8746E+17
0.00 6837 Aerosol_377.8mym 3.8746E+17
0.00 6837 Aerosol_443.7mym 3.8746E+17
0.00 6837 Aerosol_532.6mym 3.8746E+17
0.00 6837 Aerosol_659.6mym 3.8746E+17
0.00 6837 Aerosol_858.8mym 3.8746E+17
0.00 7185 Aerosol_1.1mym 0.0000E+00
0.00 7185 Aerosol_2.3mym 2.9653E+17
0.00 7185 Aerosol_3.5mym 2.8563E+17
0.00 7185 Aerosol_4.6mym 2.6818E+17
0.00 7185 Aerosol_5.7mym 2.5510E+17
0.00 7185 Aerosol_6.9mym 2.4856E+17
0.00 7185 Aerosol_8.2mym 2.4202E+17
0.00 7185 Aerosol_9.5mym 2.3984E+17
0.00 7185 Aerosol_10.9mym 2.3765E+17
0.00 7185 Aerosol_12.3mym 2.3547E+17
0.00 7185 Aerosol_13.9mym 2.3547E+17
0.00 7185 Aerosol_15.5mym 2.3547E+17
0.00 7185 Aerosol_17.3mym 2.3547E+17
0.00 7185 Aerosol_19.1mym 2.3329E+17
0.00 7185 Aerosol_21.1mym 2.3329E+17
0.00 7185 Aerosol_23.1mym 2.3329E+17
0.00 7185 Aerosol_25.4mym 2.3329E+17
0.00 7185 Aerosol_27.7mym 2.3329E+17
0.00 7185 Aerosol_30.3mym 2.3329E+17
0.00 7185 Aerosol_33.0mym 2.3329E+17
0.00 7185 Aerosol_35.9mym 2.3329E+17
0.00 7185 Aerosol_39.0mym 2.3329E+17
0.00 7185 Aerosol_42.3mym 2.3329E+17
0.00 7185 Aerosol_45.9mym 2.3329E+17
0.00 7185 Aerosol_49.8mym 2.3329E+17
0.00 7185 Aerosol_54.0mym 2.3329E+17
0.00 7185 Aerosol_58.5mym 2.3329E+17
0.00 7185 Aerosol_63.4mym 2.3329E+17
0.00 7185 Aerosol_68.7mym 2.3329E+17
0.00 7185 Aerosol_74.5mym 2.3329E+17
0.00 7185 Aerosol_80.9mym 2.3329E+17
0.00 7185 Aerosol_87.9mym 2.3329E+17
0.00 7185 Aerosol_95.6mym 2.3329E+17
0.00 7185 Aerosol_104.1mym 2.3329E+17
0.00 7185 Aerosol_113.5mym 2.3329E+17
0.00 7185 Aerosol_124.1mym 2.3329E+17
0.00 7185 Aerosol_135.9mym 2.3329E+17
0.00 7185 Aerosol_149.2mym 2.3329E+17
0.00 7185 Aerosol_164.3mym 2.3329E+17
0.00 7185 Aerosol_181.7mym 2.3329E+17
0.00 7185 Aerosol_201.7mym 2.3329E+17
0.00 7185 Aerosol_225.1mym 2.3329E+17
0.00 7185 Aerosol_252.8mym 2.3329E+17
0.00 7185 Aerosol_286.0mym 2.3329E+17
0.00 7185 Aerosol_326.8mym 2.3329E+17
0.00 7185 Aerosol_377.8mym 2.3329E+17
0.00 7185 Aerosol_443.7mym 2.3329E+17
0.00 7185 Aerosol_532.6mym 2.3329E+17
0.00 7185 Aerosol_659.6mym 2.3329E+17
0.00 7185 Aerosol_858.8mym 2.3329E+17
0.00 7534 Aerosol_1.1mym 0.0000E+00
0.00 7534 Aerosol_2.3mym 2.9553E+17
0.00 7534 Aerosol_3.5mym 2.8466E+17
0.00 7534 Aerosol_4.6mym 2.6727E+17
0.00 7534 Aerosol_5.7mym 2.5422E+17
0.00 7534 Aerosol_6.9mym 2.4770E+17
0.00 7534 Aerosol_8.2mym 2.4117E+17
0.00 7534 Aerosol_9.5mym 2.3900E+17
0.00 7534 Aerosol_10.9mym 2.3683E+17
0.00 7534 Aerosol_12.3mym 2.3465E+17
0.00 7534 Aerosol_13.9mym 2.3465E+17
0.00 7534 Aerosol_15.5mym 2.3465E+17
0.00 7534 Aerosol_17.3mym 2.3465E+17
0.00 7534 Aerosol_19.1mym 2.3248E+17
0.00 7534 Aerosol_21.1mym 2.3248E+17
0.00 7534 Aerosol_23.1mym 2.3248E+17
0.00 7534 Aerosol_25.4mym 2.3248E+17
0.00 7534 Aerosol_27.7mym 2.3248E+17
0.00 7534 Aerosol_30.3mym 2.3248E+17
0.00 7534 Aerosol_33.0mym 2.3248E+17
0.00 7534 Aerosol_35.9mym 2.3248E+17
0.00 7534 Aerosol_39.0mym 2.3248E+17
0.00 7534 Aerosol_42.3mym 2.3248E+17
0.00 7534 Aerosol_45.9mym 2.3248E+17
0.00 7534 Aerosol_49.8mym 2.3248E+17
0.00 7534 Aerosol_54.0mym 2.3248E+17
0.00 7534 Aerosol_58.5mym 2.3248E+17
0.00 7534 Aerosol_63.4mym 2.3248E+17
0.00 7534 Aerosol_68.7mym 2.3248E+17
0.00 7534 Aerosol_74.5mym 2.3248E+17
0.00 7534 Aerosol_80.9mym 2.3248E+17
0.00 7534 Aerosol_87.9mym 2.3248E+17
0.00 7534 Aerosol_95.6mym 2.3248E+17
0.00 7534 Aerosol_104.1mym 2.3248E+17
0.00 7534 Aerosol_113.5mym 2.3248E+17
0.00 7534 Aerosol_124.1mym 2.3248E+17
0.00 7534 Aerosol_135.9mym 2.3248E+17
0.00 7534 Aerosol_149.2mym 2.3248E+17
0.00 7534 Aerosol_164.3mym 2.3248E+17
0.00 7534 Aerosol_181.7mym 2.3248E+17
0.00 7534 Aerosol_201.7mym 2.3248E+17
0.00 7534 Aerosol_225.1mym 2.3248E+17
0.00 7534 Aerosol_252.8mym 2.3248E+17
0.00 7534 Aerosol_286.0mym 2.3248E+17
0.00 7534 Aerosol_326.8mym 2.3248E+17
0.00 7534 Aerosol_377.8mym 2.3248E+17
0.00 7534 Aerosol_443.7mym 2.3248E+17
0.00 7534 Aerosol_532.6mym 2.3248E+17
0.00 7534 Aerosol_659.6mym 2.3248E+17
0.00 7534 Aerosol_858.8mym 2.3248E+17
0.00 7882 Aerosol_1.1mym 0.0000E+00
0.00 7882 Aerosol_2.3mym 2.9638E+17
0.00 7882 Aerosol_3.5mym 2.8548E+17
0.00 7882 Aerosol_4.6mym 2.6803E+17
0.00 7882 Aerosol_5.7mym 2.5495E+17
0.00 7882 Aerosol_6.9mym 2.4841E+17
0.00 7882 Aerosol_8.2mym 2.4187E+17
0.00 7882 Aerosol_9.5mym 2.3969E+17
0.00 7882 Aerosol_10.9mym 2.3751E+17
0.00 7882 Aerosol_12.3mym 2.3533E+17
0.00 7882 Aerosol_13.9mym 2.3533E+17
0.00 7882 Aerosol_15.5mym 2.3533E+17
0.00 7882 Aerosol_17.3mym 2.3533E+17
0.00 7882 Aerosol_19.1mym 2.3314E+17
0.00 7882 Aerosol_21.1mym 2.3314E+17
0.00 7882 Aerosol_23.1mym 2.3314E+17
0.00 7882 Aerosol_25.4mym 2.3314E+17
0.00 7882 Aerosol_27.7mym 2.3314E+17
0.00 7882 Aerosol_30.3mym 2.3314E+17
0.00 7882 Aerosol_33.0mym 2.3314E+17
0.00 7882 Aerosol_35.9mym 2.3314E+17
0.00 7882 Aerosol_39.0mym 2.3314E+17
0.00 7882 Aerosol_42.3mym 2.3314E+17
0.00 7882 Aerosol_45.9mym 2.3314E+17
0.00 7882 Aerosol_49.8mym 2.3314E+17
0.00 7882 Aerosol_54.0mym 2.3314E+17
0.00 7882 Aerosol_58.5mym 2.3314E+17
0.00 7882 Aerosol_63.4mym 2.3314E+17
0.00 7882 Aerosol_68.7mym 2.3314E+17
0.00 7882 Aerosol_74.5mym 2.3314E+17
0.00 7882 Aerosol_80.9mym 2.3314E+17
0.00 7882 Aerosol_87.9mym 2.3314E+17
0.00 7882 Aerosol_95.6mym 2.3314E+17
0.00 7882 Aerosol_104.1mym 2.3314E+17
0.00 7882 Aerosol_113.5mym 2.3314E+17
0.00 7882 Aerosol_124.1mym 2.3314E+17
0.00 7882 Aerosol_135.9mym 2.3314E+17
0.00 7882 Aerosol_149.2mym 2.3314E+17
0.00 7882 Aerosol_164.3mym 2.3314E+17
0.00 7882 Aerosol_181.7mym 2.3314E+17
0.00 7882 Aerosol_201.7mym 2.3314E+17
0.00 7882 Aerosol_225.1mym 2.3314E+17
0.00 7882 Aerosol_252.8mym 2.3314E+17
0.00 7882 Aerosol_286.0mym 2.3314E+17
0.00 7882 Aerosol_326.8mym 2.3314E+17
0.00 7882 Aerosol_377.8mym 2.3314E+17
0.00 7882 Aerosol_443.7mym 2.3314E+17
0.00 7882 Aerosol_532.6mym 2.3314E+17
0.00 7882 Aerosol_659.6mym 2.3314E+17
0.00 7882 Aerosol_858.8mym 2.3314E+17
